UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
1364550959477772290,,,2021-02-24 17:51:15 +0530,But how many really travel sustainably LIp service rather than action by tourists and companies The tourists and tourism industry must change Or nature will punish it Covid 19 GSTC,Positive
1364548057501732865,,,2021-02-24 17:39:43 +0530,BUSINESS SUPPORTS We are continuing to do everything to support the tourism industry during this difficult time Tourism businesses can access a range of practical supports on our Covid 19 Business Supports Hub here TourismTogether,Negative
1364485213166858240,,,2021-02-24 13:30:00 +0530,The Department of Interior and Local Government DILG eyes the removal of coronavirus disease 2019 COVID 19 testing as travel requirement to boost tourism industry that was badly hit by pandemic,Negative
1364417672792788994,,,2021-02-24 09:01:37 +0530,Thailand may scrap mandatory quarantine for foreign visitors vaccinated against Covid 19 as it may help the nation revive its tourism industry Tourism contributed about one fifth to the nation s pre pandemic economy via,Negative
1364406813387546624,,,2021-02-24 08:18:28 +0530,Giving hotel workers COVID 19 vaccine priority would help Asheville s tourism industry,Neutral
1364383321879416833,,,2021-02-24 06:45:07 +0530,RT PattayaNews Four major tourist destinations including Pattaya now listed as a top priority for Covid 19 vaccine distribution in Thailand as part of a plan to reboot the tourism industry and introduce area quarantines,Positive
1364382877429813248,,,2021-02-24 06:43:21 +0530,Four major tourist destinations including Pattaya now listed as a top priority for Covid 19 vaccine distribution in Thailand as part of a plan to reboot the tourism industry and introduce area quarantines,Positive
1364371097144164354,,,2021-02-24 05:56:33 +0530,Thailand may scrap its two week mandatory quarantine for foreign visitors with proof of Covid 19 vaccination as the Southeast Asian nation seeks to revive its pandemic hit tourism industry Thailand mulls waiving quarantine for vaccinated tourists,Negative
1364361375959699457,,,2021-02-24 05:17:55 +0530,The Thai Government may scrap its 14 day mandatory quarantine for foreign visitors with proof of Covid 19 vaccination as the country seeks to revive its pandemic hit tourism industry Prime Minister Prayut Chan o cha said on Tuesday his government will,Negative
1364303665624981504,,,2021-02-24 01:28:36 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1364283186830733314,,,2021-02-24 00:07:13 +0530,AZ s tourism industry has been hardest hit by the economic fallout due to the COVID 19 pandemic 40 50 of hotel jobs have been lost representing the largest job losses of any economic sector in the state VoteYesTMAs,Positive
1364275588932923396,,,2021-02-23 23:37:02 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1364274337604378636,,,2021-02-23 23:32:03 +0530,Many refugees from Sub Saharan Africa who live in Italy make their living by selling souvenirs to tourists The tourism industry plummeted due to ongoing COVID 19 restrictions and this took away the ability for many refugees to make a living,Positive
1364248350950907912,,,2021-02-23 21:48:48 +0530,Players in the tourism industry want to be prioritised in the first phase of the Covid 19 vaccination programme gugu Zimbabwe,Positive
1364219713119604742,,,2021-02-23 19:55:00 +0530,It s almost spring but tourism industry is already staring at a dry season Travel trade organisations warn of street protests if officials fail to take immediate measures to revive tourism sector which was hit the hardest by Covid 19 by,Negative
1364209212725882880,,,2021-02-23 19:13:16 +0530,PLAYERS in the tourism industry want to be prioritised in the first phase of the Covid 19 vaccination programme COVIDVaccination,Positive
1364208127168499712,,,2021-02-23 19:08:57 +0530,Thailand may scrap mandatory quarantine for foreign visitors vaccinated against Covid 19 as it may help the nation revive its tourism industry via,Negative
1364201576450064385,,,2021-02-23 18:42:56 +0530,Thailand may scrap its two week mandatory quarantine for foreign visitors with proof of Covid 19 vaccination as the Southeast Asian nation seeks to revive its pandemic hit tourism industry BangkokPost Business,Negative
1364193505803911171,,,2021-02-23 18:10:51 +0530,BANGKOK BLOOMBERG Thailand may scrap mandatory quarantine for foreign visitors vaccinated against Covid 19 as it may help the nation revive its tourism industry according to Prime Minister Prayut Chan o cha,Negative
1364192692897423364,,,2021-02-23 18:07:38 +0530,The tourism industry around the world including Indonesia is experiencing a decrease in revenue is expected to be more decreased in the next few months unless COVID 19 vaccines or international borders will be slowly open any time soon which currently,Negative
1364189494086361093,,,2021-02-23 17:54:55 +0530,BUSINESS SUPPORTS We are continuing to do everything to support the tourism industry during this difficult time Tourism businesses can access a range of practical supports on our Covid 19 Business Supports Hub here TourismTogether,Negative
1364166290164781063,,,2021-02-23 16:22:43 +0530,Who didn t see this coming VaccineTourism Thailand may scrap mandatory quarantine for foreign visitors vaccinated against Covid 19 as it may help the nation revive its tourism industry via,Negative
1364155482374553600,,,2021-02-23 15:39:46 +0530,new UK gov plans for moving out of COVID 19 lockdown To be honest there s some truth in here in that the whole country needs time off work to recover do all the socialising we weren t able to do over the past year and rejuvenate the hospitality tourism industry 4dayweek,Positive
1364150532571561988,,,2021-02-23 15:20:06 +0530,Thailand may scrap mandatory quarantine for foreign visitors vaccinated against Covid 19 as it may help the nation revive its tourism industry,Negative
1364149254940418050,,,2021-02-23 15:15:01 +0530,Thailand may scrap mandatory quarantine for foreign visitors vaccinated against Covid 19 as it may help the nation revive its tourism industry,Negative
1364144765831438336,,,2021-02-23 14:57:11 +0530,Right now the Covid 19 Update page is dated Jan 5 the tourism industry is on its knees we need real time updates please ie Rule of Six from March 29,Positive
1364144282559524866,,,2021-02-23 14:55:16 +0530,Thailand may scrap mandatory quarantine for foreign visitors vaccinated against Covid 19 as it may help the nation revive its tourism industry,Negative
1364142740301299714,,,2021-02-23 14:49:08 +0530,BUSINESS MAVERICK Tourism industry wants to be prioritised in Phase Two Covid 19 vaccination drive,Positive
1364139313013919744,,,2021-02-23 14:35:31 +0530,Thailand may scrap mandatory quarantine for foreign visitors vaccinated against Covid 19 as it may help the nation revive its tourism industry,Negative
1364125253186842626,,,2021-02-23 13:39:39 +0530,Thailand may scrap mandatory quarantine for foreign visitors vaccinated against Covid 19 as it may help the nation revive its tourism industry,Negative
1364086387411210247,,,2021-02-23 11:05:12 +0530,South Africa covid 19 variant will have a potential harm in tourism industry in Africa Foreign travellers will take the idea that this is prevalent in South Africa amp will expand across the entire continent they will generalize it amp that has the potential to create problems,Negative
1364085210715938819,,,2021-02-23 11:00:32 +0530,BUSINESS MAVERICK Tourism industry wants to be prioritised in Phase Two Covid 19 vaccination drive,Positive
1364073758965727237,,,2021-02-23 10:15:02 +0530,Tourism industry wants to be prioritised in Phase Two Covid 19 vaccination drive,Positive
1364073751298666497,,,2021-02-23 10:15:00 +0530,The Department of Interior and Local Government is proposing to remove the mandatory COVID 19 test for domestic travelling in a bid to stimulate the local tourism industry,Neutral
1364055320788570122,,,2021-02-23 09:01:46 +0530,The Ministry of Tourism has instructed associations involved with the tourism industry tour operators and all stakeholders to use the Telegram BOT tourist registration system for tourism services across the country to prevent the spread of Covid 19,Neutral
1364052084694413313,,,2021-02-23 08:48:54 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1364019487012319233,,,2021-02-23 06:39:22 +0530,Travel s Covid 19 Blues Are Likely Here to Stay People Will Go Out of Business The tourism industry which hoped for a rebound from the pandemic in 2021 is bracing for a slower recovery,Neutral
1364009444145721344,,,2021-02-23 05:59:28 +0530,Cynthia Lui dixer on the tourism industry the tourism industry is going to face hard times with the ongoing COVID 19 pandemic issues but we can t support the industry alone it needs federal support too qldpol,Negative
1363988281055211526,,,2021-02-23 04:35:22 +0530,Studying the effects of the covid 19 pandemic on the travel and tourism industry Americans can t go anywhere and no one wants to come here because of the covid 19 There study done Do I send the bill to your office or to the Senate,Positive
1363982023166197765,,,2021-02-23 04:10:30 +0530,This is globally Who will be going to Bali in 2021 Probably no one Tough times for those businesses The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Negative
1363968200052936705,,,2021-02-23 03:15:34 +0530,BUSINESS MAVERICK Tourism industry wants to be prioritised in Phase Two Covid 19 vaccination drive,Positive
1363968192343805953,,,2021-02-23 03:15:33 +0530,via BusinessMaverick BUSINESS MAVERICK Tourism industry wants to be prioritised in Phase Two Covid 19 vaccination drive,Positive
1363959255687168000,,,2021-02-23 02:40:02 +0530,Many refugees living in Italy make their living by selling souvenirs to tourists but the tourism industry has plummeted due to lockdowns and ongoing COVID 19 restrictions,Positive
1363948041259151366,,,2021-02-23 01:55:28 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363947825906786304,,,2021-02-23 01:54:37 +0530,A harsh reality for many The tourism industry which hoped for a rebound from the pandemic in 2021 is bracing for a slower recovery Travel s Covid 19 Blues Are Likely Here to Stay People Will Go Out of Business,Positive
1363941841511489537,,,2021-02-23 01:30:50 +0530,Queensland s tourism industry is on the brink thanks to COVID 19 and with the JobKeeper life support machine about to be switched off it could get even worse READ MORE HERE,Positive
1363934948852383752,,,2021-02-23 01:03:27 +0530,Executive Director Steve Byrne persevered through COVID 19 s impact on the tourism industry and implemented technology to engage He shared his insights on the future of tourism and gatherings today with Invest Philadelphia investphiladelphia2021,Neutral
1363928554384203777,,,2021-02-23 00:38:02 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1363911370295676932,,,2021-02-22 23:29:45 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1363904552244772865,,,2021-02-22 23:02:40 +0530,Covid 19 brings big challenges to the tourism industry HTM402,Neutral
1363888534583709698,,,2021-02-22 21:59:01 +0530,ICYMI New legislation by xa0and xa0will help improve America s tourism industry by studying the effects of the COVID 19 pandemic on the travel and tourism industry,Positive
1363876640565039107,,,2021-02-22 21:11:45 +0530,Domestic tourists will no longer be required to show negative COVID 19 test when visiting Cebu province governor says in bid to make travel easier as part of efforts to revive local tourism industry and economy,Negative
1363871562881974277,,,2021-02-22 20:51:34 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1363869322020413445,,,2021-02-22 20:42:40 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1363868446413516801,,,2021-02-22 20:39:11 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1363862959093653506,,,2021-02-22 20:17:23 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1363858673848766469,,,2021-02-22 20:00:21 +0530,DYK Hospitality NL operates a dedicated COVID 19 news and resource website for the Tourism Industry Visit Tourism Strong Newfoundland and Labrador to stay up to date on all COVID 19 related industry information TourismCounts,Positive
1363851344751296514,,,2021-02-22 19:31:14 +0530,Please take our survey Tourism Industry COVID 19 2021 Implications amp have your voice heard The data collected here will be used by Hospitality NL amp other tourism partners to map out the next steps for some quick and targeted impacts TourismCounts,Positive
1363841213644873734,,,2021-02-22 18:50:58 +0530,Africa Namibia s tourism industry loses 220m due to COVID 19 pandemic lockdown,Negative
1363841029825310727,,,2021-02-22 18:50:15 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363840442790531075,,,2021-02-22 18:47:55 +0530,Travel s Covid 19 Blues Are Likely Here to Stay People Will Go Out of Business The tourism industry which hoped for a rebound from the pandemic in 2021 is bracing for a slower recovery,Neutral
1363819846446821377,,,2021-02-22 17:26:04 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1363818754472366082,,,2021-02-22 17:21:44 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363815578725732353,,,2021-02-22 17:09:07 +0530,Erie region s tourism industry rocked by COVID 19 in 2020 looks to bounce back,Neutral
1363813534648463360,,,2021-02-22 17:00:59 +0530,Unless Ted Cruz Takes More Vacations Travel s Covid 19 Blues Are Likely Here to Stay People Will Go Out of Business The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Positive
1363809189206851584,,,2021-02-22 16:43:43 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363799058352009219,,,2021-02-22 16:03:28 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363797674902892545,,,2021-02-22 15:57:58 +0530,in the news Namibia Namibia s tourism industry loses 220 million due to COVID 19 pandemic tourism Namibia,Negative
1363796638016356359,,,2021-02-22 15:53:51 +0530,Africa Hospitality and Tourism Stocks loss in Market value The global hospitality and tourism industry was hit hard by the COVID 19 lockdowns implemented all over the world over the last 12 months EquityRT PeerAnalysis Africa Covid19 Lockdown Tourism,Negative
1363789226928660482,,,2021-02-22 15:24:24 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via Tourism Travel Business,Neutral
1363786531975159808,,,2021-02-22 15:13:41 +0530,BUSINESS SUPPORTS We are continuing to do everything to support the tourism industry during this difficult time Tourism businesses can access a range of practical supports on our Covid 19 Business Supports Hub here TourismTogether,Negative
1363784083982147589,,,2021-02-22 15:03:58 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1363779416183214080,,,2021-02-22 14:45:25 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery u2066 u2069,Neutral
1363763052701704192,,,2021-02-22 13:40:23 +0530,Travel s Covid 19 Blues Are Likely Here to Stay People Will Go Out of Business The tourism industry which hoped for a rebound from the pandemic in 2021 is bracing for a slower recovery,Neutral
1363759192058826753,,,2021-02-22 13:25:03 +0530,pushes for the extension of the VATcut to support tourism and hospitality This follows new stats from the Office for National Statistics outlining the impact of COVID 19 on the UK s travel and tourism industry Read the full details at,Positive
1363754806389563393,,,2021-02-22 13:07:37 +0530,How will covid 19 change travel Interesting report on worldwide travel by While it looks at Europe and Canary islands there are some valuable insights for our economy and the tourism industry Mauritius,Positive
1363745147939348481,,,2021-02-22 12:29:15 +0530,and with all COVID 19 safety protocols in place Going forward the City also plans to engage national government to consider introducing a Remote Working Visa to benefit the tourism industry which in turn creates more commercial and job opportunities 2 2 CTNews,Positive
1363744462413975554,,,2021-02-22 12:26:31 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363733209939390464,,,2021-02-22 11:41:48 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1363720607637069830,,,2021-02-22 10:51:44 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363715531522461699,,,2021-02-22 10:31:33 +0530,Tourism Industry Braces For Continued COVID 19 Downturn Bitcoin Btc Cryptocurrency Finance Forex Markets Money Trading Read,Neutral
1363708964542812160,,,2021-02-22 10:05:28 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363708535733944321,,,2021-02-22 10:03:46 +0530,Not good The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Negative
1363701822045646851,,,2021-02-22 09:37:05 +0530,Tourism Industry Braces For Continued COVID 19 Downturn,Neutral
1363694763271016448,,,2021-02-22 09:09:02 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363682720304553984,,,2021-02-22 08:21:11 +0530,WSJmarkets RT The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery Cherney,Neutral
1363668495720796163,,,2021-02-22 07:24:39 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery Cherney,Neutral
1363661299104817155,,,2021-02-22 06:56:03 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1363623378712690690,,,2021-02-22 04:25:23 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1363611498384297986,,,2021-02-22 03:38:10 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363594976278544388,,,2021-02-22 02:32:31 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1363584974578925568,,,2021-02-22 01:52:46 +0530,Travel s Covid 19 Blues Are Likely Here to Stay People Will Go Out of Business The tourism industry which hoped for a rebound from the pandemic in 2021 is bracing for a slower recovery tourism,Neutral
1363581609161744392,,,2021-02-22 01:39:24 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363580563261689867,,,2021-02-22 01:35:15 +0530,Travel s Covid 19 Blues Are Likely Here to Stay People Will Go Out of Business The tourism industry which hoped for a rebound from the pandemic in 2021 is bracing for a slower recovery,Neutral
1363573866099068937,,,2021-02-22 01:08:38 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 but are now force to replan Travel Tourism,Neutral
1363572530154328064,,,2021-02-22 01:03:19 +0530,Covid 19 Tourism industry warned it needs to hang on for one more year,Positive
1363551451264393221,,,2021-02-21 23:39:34 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363542079763222529,,,2021-02-21 23:02:19 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1363537168505966600,,,2021-02-21 22:42:48 +0530,With millions being out of work office buildings on lockdown tourism industry ended 500 000 people who left NY to live in other states due to COVID 19 fear Cuomo should have had the lowest deaths Biggest fears NOW Law amp Order for people returning back to Manhattan,Negative
1363524299005517838,,,2021-02-21 21:51:40 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery The truth is that nobody knows for sure It all de xadpends on how vaccinations proceed,Positive
1363521804359319561,,,2021-02-21 21:41:45 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363521532794834945,,,2021-02-21 21:40:41 +0530,MyPOV People will go out of business in postpandemic travel The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363509877763670016,,,2021-02-21 20:54:22 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a much slower recovery via,Positive
1363490787204485121,,,2021-02-21 19:38:30 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery,Neutral
1363483857761280000,,,2021-02-21 19:10:58 +0530,The tourism industry which hoped for a rebound from the Covid 19 pandemic in 2021 is bracing for a slower recovery via,Neutral
1363476956617068545,,,2021-02-21 18:43:33 +0530,Travel s Covid 19 Blues Are Likely Here to Stay People Will Go Out of Business The tourism industry which hoped for a rebound from the pandemic in 2021 is bracing for a slower recovery WSJ Business Finance CFO,Neutral
1363452359096086528,,,2021-02-21 17:05:48 +0530,If there was ever a time to reconsider the tourism industry it would be now The COVID 19 pandemic offers us the unique opportunity to reflect on the ugly reality behind our exotic vacations and break the cycle of exploitation BuildBackFairer,Negative
1363343182667333634,,,2021-02-21 09:51:59 +0530,I recently did my research on the impact of Covid 19 on tourism industry and it is good to see what Canadian future tourism industry plans are HTM402 futuretourism,Positive
1363213835063074817,,,2021-02-21 01:18:00 +0530,Call for Papers on The impact of COVID 19 Pandemic on the Hospitality amp Tourism industry Mental health and Well being Perspectives,Negative
1363169046984761347,,,2021-02-20 22:20:01 +0530,Covid 19 Tourism industry warned it needs to hang on for one more year,Positive
1363156596746903558,,,2021-02-20 21:30:33 +0530,Covid 19 Tourism industry warned it needs to hang on for one more year,Positive
1363140551965478915,,,2021-02-20 20:26:48 +0530,MP Ladakh who was the chief guest for lwc2021 thanked Tourism Department for organising the Winter Conclave He expressed hope to see Ladakh tourism industry focusing on sustainable practices amp striving for revival of the sector post Covid 19 pandemic,Neutral
1363086227759452161,,,2021-02-20 16:50:56 +0530,Introductory speech by Comm Secy Tourism UT Ladakh Rigzin Samphel The theme of this year LWC2021 is Adventure Heritage amp Culture Post Covid 19 revival of the tourism industry MP is the chief guest of the event,Neutral
1363035686278987776,,,2021-02-20 13:30:06 +0530,Financial aid for businesses harmed by COVID 19 to be re oriented to tourism industry only Photo Credit G,Neutral
1363035682197934080,,,2021-02-20 13:30:05 +0530,Financial aid for businesses harmed by COVID 19 to be re oriented to tourism industry only Photo Credit G,Neutral
1363028424969707527,,,2021-02-20 13:01:15 +0530,Interesting News from Thailand mentioning Thailand s Tourism Authority has said it wants to attract cryptocurrency holders to help boost its tourism industry post COVID 19,Positive
1362898228572782594,,,2021-02-20 04:23:53 +0530,If Florida is going to Rebound from COVID 19 its tourism industry needs to recover and it won t be easy,Positive
1362859731958829056,,,2021-02-20 01:50:55 +0530,I will be participating in a panel discussion and Q amp A session for the Bermuda Tourism Authority Outlook Forum at 4 30pm today The theme is Recover amp Recalibrate as we look at ways forward the tourism industry beyond the COVID 19 pandemic Register,Neutral
1362835459391430657,,,2021-02-20 00:14:28 +0530,Why is that you asking for payments from client that are affected Covid 19 in the tourism industry,Neutral
1362824559993491456,,,2021-02-19 23:31:09 +0530,Many refugees from Sub Saharan Africa who live in Italy make their living by selling souvenirs to tourists The tourism industry plummeted due to lockdowns and ongoing COVID 19 restrictions and this took away the ability for many refugees to make a living,Positive
1362814898292609026,,,2021-02-19 22:52:46 +0530,duh While she jeopardized Jamaica s tourism industry and the entire country Having people think she was a victim of human trafficking in Jamaica And having the hotel she was staying at put at a marketing risk All while testing positive for Covid 19 Wow lol Let her live,Positive
1362794223301500930,,,2021-02-19 21:30:36 +0530,Iran tourism industry under pressure with COVID 19 and Persian new year Nowruz looming round the corner,Negative
1362773218285801473,,,2021-02-19 20:07:08 +0530,Bank of Namibia s Governor Johannes Gawaxab said the tourism industry is estimated to have lost about N 3 2 billion from travel related services due to the COVID 19 pandemic last year,Negative
1362764202314760196,,,2021-02-19 19:31:19 +0530,Please take our survey Tourism Industry COVID 19 2021 Implications amp have your voice heard The data collected here will be used by Hospitality NL amp other tourism partners to map out the next steps for some quick and targeted impacts TourismCounts,Positive
1362759425094729728,,,2021-02-19 19:12:20 +0530,BUSINESS SUPPORTS We are continuing to do everything to support the tourism industry during this difficult time Tourism businesses can access a range of practical supports on our Covid 19 Business Supports Hub here TourismTogether,Negative
1362755456528125960,,,2021-02-19 18:56:34 +0530,Please visit places in Rajasthan we need support for our tourism industry It s been badly hit by covid 19 pandemic,Negative
1362731037479104513,,,2021-02-19 17:19:32 +0530,In Thailand the sex trade is illegal but widely practiced and entwined with the tourism industry For people in rural provinces tourist hubs offered a way to earn a living and send money home But COVID 19 travel restrictions have had an impact,Negative
1362724369072488454,,,2021-02-19 16:53:02 +0530,Erie region s tourism industry rocked by COVID 19 in 2020 looks to bounce back,Neutral
1362718530337009670,,,2021-02-19 16:29:50 +0530,w Officials are keen to show off newly discovered artifacts as they try to revive visitor numbers after Egypt s tourism industry received a painful blow during the Covid 19 pandemic,Negative
1362703213674323968,,,2021-02-19 15:28:58 +0530,If there was ever a time to reconsider the tourism industry it would be now The COVID 19 pandemic offers us the unique opportunity to reflect on the ugly reality behind our exotic vacations and break the cycle of exploitation,Negative
1362649205655826434,,,2021-02-19 11:54:22 +0530,Namibia s tourism industry lost about US 220m from travel related service as a result of COVID 19 According to Bank of Namibia it used to received over 40 000 tourists a month but between Sept and Dec 2020 Namibia only received around 6 700 tourists,Neutral
1362581821863587840,,,2021-02-19 07:26:36 +0530,So will you include white people in government grants Or help small white owned businesses as well with Covid 19 relief What about white owned business in the tourism industry Giving tenders to non BBBBEEE companies No I didn t think so Eat shit watermelon head,Negative
1362540418752262145,,,2021-02-19 04:42:05 +0530,Dubai cracks down on tourism industry as Covid 19 cases surge,Negative
1362525320214102031,,,2021-02-19 03:42:05 +0530,If there was ever a time to reconsider the tourism industry it would be now The COVID 19 pandemic offers us the unique opportunity to reflect on the ugly reality behind our exotic vacations and break the cycle of exploitation,Negative
1362492602092638211,,,2021-02-19 01:32:04 +0530,Very few people outside of the tourism industry know this Before Covid 19 devastated the 2nd largest industry in the world the 1 topic in the business was OverTourism and how to address it This is an important and difficult story for a major tourism sector Cruising,Negative
1362485788089479169,,,2021-02-19 01:05:00 +0530,The discontinuity created by Covid 19 offers an opportunity to address some of the long standing environmental and social issues related to New Zealand s tourism industry Image Phillip Capper Flickr,Positive
1362476980659126274,,,2021-02-19 00:30:00 +0530,INTERVIEW OF GURER MUT Andrew Agius Muscat Secretary General of the Mediterranean Tourism Foundation MTF explained what to do to combat the Covid 19 outbreak that has worsened the tourism industry For details,Positive
1362466595981959181,,,2021-02-18 23:48:44 +0530,Sir I have been working in tourism industry for 6 years and due to Covid 19 the company shut down and now for people like me who were working in tourism there is no job opportunities and as far as I see I don t see people travelling to SL due to higher rates,Negative
1362425806224453637,,,2021-02-18 21:06:39 +0530,A vaccine passport has emerged as the best hope for Thai tourism businesses devastated by COVID 19 The passport which could exempt inoculated tourists from the mandatory 14 day quarantine might help the tourism industry slowly get back on its feet,Positive
1362416933308690435,,,2021-02-18 20:31:24 +0530,Please take our survey Tourism Industry COVID 19 2021 Implications amp have your voice heard The data collected here will be used by Hospitality NL amp other tourism partners to map out the next steps for some quick and targeted impacts TourismCounts,Positive
1362394003170328576,,,2021-02-18 19:00:17 +0530,The Other Global Crisis Overshadowed by the impacts of COVID 19 there is another global crisis which poses even greater risks and financial repercussions for the tourism industry climate change Read more here SustainableTourism TourismCounts,Positive
1362391505491480587,,,2021-02-18 18:50:21 +0530,A vaccine passport has emerged as the best hope for Thai tourism businesses devastated by COVID 19 The passport which could exempt inoculated tourists from the mandatory 14 day quarantine might help the tourism industry slowly get back on its feet,Positive
1362386389929627650,,,2021-02-18 18:30:01 +0530,INTERVIEW OF GURER MUT Andrew Agius Muscat Secretary General of the Mediterranean Tourism Foundation MTF explained what to do to combat the Covid 19 outbreak that has worsened the tourism industry For details,Positive
1362362426621059075,,,2021-02-18 16:54:48 +0530,Thailand Trusted Report EP 2 Adjustments in Thailand s tourism industry Due to the COVID 19 businesses in Thailand especially the tourism and hospitality industry have made various adjustments to make it through this situation to prepare to welcome,Positive
1362362421030113281,,,2021-02-18 16:54:47 +0530,Thailand Trusted Report EP 2 Adjustments in Thailand s tourism industry Due to the COVID 19 businesses in Thailand especially the tourism and hospitality industry have made various adjustments to make it through this situation to prepare to welcome,Positive
1362348857896685570,,,2021-02-18 16:00:53 +0530,BUSINESS SUPPORTS We are continuing to do everything to support the tourism industry during this difficult time Tourism businesses can access a range of practical supports on our Covid 19 Business Supports Hub here TourismTogether,Negative
1362330895953383427,,,2021-02-18 14:49:31 +0530,Tourism sector hammered by repeated Level 3 restrictions Data from the tourism industry in December unsurprisingly reflect a sector that has been hammered by the Covid 19 pandemic and the related lock down restrictions with almost all the top attraction,Positive
1362330524824440836,,,2021-02-18 14:48:02 +0530,Namibia tourism industry reports loss of 220 million due to COVID 19 news,Negative
1362313351943061506,,,2021-02-18 13:39:48 +0530,Long road to recovery for tourism industry as governments continue to battle with COVID 19 COVID19 Tourism RT,Negative
1362273167968886784,,,2021-02-18 11:00:07 +0530,RT Long road to recovery for tourism industry as governments continue to battle with COVID 19 COVID19 Tourism,Negative
1362266092412932098,,,2021-02-18 10:32:00 +0530,Due Covid 19 tourism industry still under resumption stage and there is no other industry than mining in Goa for revenue amp employment generation resumption of mining is important 3YearsOfStruggling RestartGoaMining,Positive
1362265632180428801,,,2021-02-18 10:30:11 +0530,Long road to recovery for tourism industry as governments continue to battle with COVID 19 COVID19 Tourism,Negative
